AQ,DQ,Loss,Stage1,Train1,Val1,Test1,Stage2,Train2,Val2,Test2,Stage3,Train3,Val3,Test3,AQMean,AQStdev,DQMean,DQStdev,LossMean,LossStdev,AQNorm,DQNorm,LossNorm,Categorical,Set1,Set2,Set3
15,26,3747607.10587211,1,0,0,1,1,0,0,1,1,0,1,0,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,0.104764544365437,1.25717453238524,-0.899417093745848,1014,Test,Test,Validation
16,26,3946867.60961233,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,0.209529088730873,1.25717453238524,-0.894294924709016,1015,,,
17,26,3633877.21786325,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,0.31429363309631,1.25717453238524,-0.902340621991469,1016,,,
18,26,2821434.33666986,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,0.419058177461747,1.25717453238524,-0.923225191146571,1017,,,
19,26,2874824.24914504,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,0.523822721827184,1.25717453238524,-0.921852755809782,1018,,,
20,26,3410462.40769202,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,0.62858726619262,1.25717453238524,-0.908083699026548,1019,,,
21,26,2587510.30031324,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,0.733351810558057,1.25717453238524,-0.929238417217497,1020,,,
22,26,2060962.32544401,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,0.838116354923494,1.25717453238524,-0.942773802718668,1021,,,
23,26,1951515.08301043,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,0.942880899288931,1.25717453238524,-0.94558724173863,1022,,,
24,26,1795054.07454547,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,1.04764544365437,1.25717453238524,-0.94960921156199,1023,,,
25,26,2969377.91496672,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,1.1524099880198,1.25717453238524,-0.919422169465274,1024,,,
26,26,2307217.58664123,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,1.25717453238524,1.25717453238524,-0.936443591510803,1025,,,
27,26,1851279.48616574,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,1.36193907675068,1.25717453238524,-0.94816388718973,1026,,,
28,26,2953010.86942127,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,1.46670362111611,1.25717453238524,-0.919842898974352,1027,,,
29,26,3554624.67257934,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,1.57146816548155,1.25717453238524,-0.904377879380282,1028,,,
30,26,1430903.1022693,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,1.67623270984699,1.25717453238524,-0.958970037214407,1029,,,
31,26,3022073.45072743,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,1.78099725421242,1.25717453238524,-0.91806758370148,1030,,,
32,26,6662484.68246487,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,1.88576179857786,1.25717453238524,-0.824487564869201,1031,,,
33,26,1774787.76318502,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,1.9905263429433,1.25717453238524,-0.950130175177924,1032,,,
34,26,3620651.40665557,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,2.09529088730873,1.25717453238524,-0.90268060326916,1033,,,
35,26,3772482.71954086,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,2.20005543167417,1.25717453238524,-0.898777643901476,1034,,,
36,26,1985577.78672193,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,2.30481997603961,1.25717453238524,-0.94471162954762,1035,,,
37,26,2583167.50134855,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,2.40958452040504,1.25717453238524,-0.929350052739703,1036,,,
38,26,3844970.04268588,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,2.51434906477048,1.25717453238524,-0.896914292583944,1037,,,
39,26,1138317.6012697,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,2.61911360913592,1.25717453238524,-0.966491208574086,1038,,,
40,26,4646064.95944272,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,2.72387815350136,1.25717453238524,-0.876321432979792,1039,,,
1,27,1023390.23857219,1,1,0,0,1,1,0,0,1,1,0,0,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,-1.36193907675068,1.36193907675068,-0.969445518975014,1040,Train,Train,Train
2,27,1917081.74279318,1,1,0,0,1,1,0,0,1,1,0,0,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,-1.25717453238524,1.36193907675068,-0.946472381471717,1041,Train,Train,Train
3,27,2586632.96891378,1,1,0,0,1,1,0,0,1,1,0,0,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,-1.1524099880198,1.36193907675068,-0.92926096980391,1042,Train,Train,Train
4,27,2782448.12828098,1,0,1,0,1,1,0,0,1,1,0,0,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,-1.04764544365437,1.36193907675068,-0.924227366418261,1043,Validation,Train,Train
5,27,1871017.44975244,1,0,0,1,1,1,0,0,1,1,0,0,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,-0.942880899288931,1.36193907675068,-0.947656505224734,1044,Test,Train,Train
6,27,2783668.97717679,1,0,0,1,1,1,0,0,1,1,0,0,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,-0.838116354923494,1.36193907675068,-0.924195983408104,1045,Test,Train,Train
7,27,3036930.95795508,1,0,0,1,1,0,1,0,1,1,0,0,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,-0.733351810558057,1.36193907675068,-0.917685658221732,1046,Test,Validation,Train
8,27,1274497.92989963,1,0,0,1,1,0,1,0,1,1,0,0,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,-0.62858726619262,1.36193907675068,-0.962990571721119,1047,Test,Validation,Train
9,27,2495906.88589543,1,0,0,1,1,0,1,0,1,1,0,0,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,-0.523822721827184,1.36193907675068,-0.931593164717336,1048,Test,Validation,Train
10,27,4009207.8979751,1,0,0,1,1,0,1,0,1,1,0,0,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,-0.419058177461747,1.36193907675068,-0.892692411974153,1049,Test,Validation,Train
11,27,2841874.57680634,1,0,0,1,1,0,0,1,1,0,1,0,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,-0.31429363309631,1.36193907675068,-0.922699756536263,1050,Test,Test,Validation
12,27,1330439.4508767,1,0,0,1,1,0,0,1,1,0,1,0,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,-0.209529088730873,1.36193907675068,-0.961552545011141,1051,Test,Test,Validation
13,27,1163782.67054791,1,0,0,1,1,0,0,1,1,0,1,0,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,-0.104764544365437,1.36193907675068,-0.965836606247336,1052,Test,Test,Validation
14,27,2006438.753104,1,0,0,1,1,0,0,1,1,0,1,0,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,0,1.36193907675068,-0.94417537979378,1053,Test,Test,Validation
15,27,1310082.5759529,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,0.104764544365437,1.36193907675068,-0.962075836644275,1054,,,
16,27,2116664.66971255,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,0.209529088730873,1.36193907675068,-0.941341924259387,1055,,,
17,27,2437987.06924642,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,0.31429363309631,1.36193907675068,-0.933082045282675,1056,,,
18,27,2069277.5400964,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,0.419058177461747,1.36193907675068,-0.942560052706862,1057,,,
19,27,1203754.39142141,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,0.523822721827184,1.36193907675068,-0.964809097497915,1058,,,
20,27,1358750.57680228,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,0.62858726619262,1.36193907675068,-0.960824782258906,1059,,,
21,27,2011422.17528675,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,0.733351810558057,1.36193907675068,-0.944047276480164,1060,,,
22,27,2366929.58575731,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,0.838116354923494,1.36193907675068,-0.934908641296091,1061,,,
23,27,4918700.55505163,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,0.942880899288931,1.36193907675068,-0.869313091738285,1062,,,
24,27,3431445.0717429,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,1.04764544365437,1.36193907675068,-0.907544320925548,1063,,,
25,27,1480547.47313347,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,1.1524099880198,1.36193907675068,-0.957693884366651,1064,,,
26,27,1985079.05087673,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,1.25717453238524,1.36193907675068,-0.944724449997512,1065,,,
27,27,3576888.54550052,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,1.36193907675068,1.36193907675068,-0.903805566662126,1066,,,
28,27,1981733.28968126,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,1.46670362111611,1.36193907675068,-0.944810455774264,1067,,,
29,27,2035343.167184,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,1.57146816548155,1.36193907675068,-0.943432366040179,1068,,,
30,27,3179285.09453214,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,1.67623270984699,1.36193907675068,-0.914026318126966,1069,,,
31,27,2152385.589477,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,1.78099725421242,1.36193907675068,-0.940423686145209,1070,,,
32,27,2787695.06645641,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,1.88576179857786,1.36193907675068,-0.924092489190934,1071,,,
33,27,2659575.7265272,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,1.9905263429433,1.36193907675068,-0.927385911137012,1072,,,
34,27,2627061.1629163,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,2.09529088730873,1.36193907675068,-0.928221727005424,1073,,,
35,27,2400061.0283461,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,2.20005543167417,1.36193907675068,-0.934056968003148,1074,,,
36,27,3272869.19640608,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,2.30481997603961,1.36193907675068,-0.911620655288818,1075,,,
37,27,2126154.6732831,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,2.40958452040504,1.36193907675068,-0.941097975250245,1076,,,
38,27,1598748.81020028,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,2.51434906477048,1.36193907675068,-0.954655413533389,1077,,,
39,27,2358519.61655058,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,2.61911360913592,1.36193907675068,-0.935124827058261,1078,,,
40,27,754253.755098603,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,2.72387815350136,1.36193907675068,-0.976363912417035,1079,,,
1,28,2724154.47913356,1,1,0,0,1,1,0,0,1,1,0,0,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,-1.36193907675068,1.46670362111611,-0.92572585668152,1080,Train,Train,Train
2,28,1314994.10332446,1,1,0,0,1,1,0,0,1,1,0,0,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,-1.25717453238524,1.46670362111611,-0.961949581450928,1081,Train,Train,Train
3,28,1650695.03588212,1,1,0,0,1,1,0,0,1,1,0,0,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,-1.1524099880198,1.46670362111611,-0.953320089453738,1082,Train,Train,Train
4,28,1921585.77945173,1,0,0,1,1,1,0,0,1,1,0,0,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,-1.04764544365437,1.46670362111611,-0.946356601190728,1083,Test,Train,Train
5,28,794646.211176363,1,0,0,1,1,1,0,0,1,1,0,0,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,-0.942880899288931,1.46670362111611,-0.975325588293791,1084,Test,Train,Train
6,28,850911.175898631,1,0,0,1,1,0,1,0,1,1,0,0,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,-0.838116354923494,1.46670362111611,-0.973879247173754,1085,Test,Validation,Train
7,28,1905243.81621482,1,0,0,1,1,0,1,0,1,1,0,0,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,-0.733351810558057,1.46670362111611,-0.946776685936685,1086,Test,Validation,Train
8,28,1759931.56216792,1,0,0,1,1,0,1,0,1,1,0,0,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,-0.62858726619262,1.46670362111611,-0.950512067080365,1087,Test,Validation,Train
9,28,2696159.25849425,1,0,0,1,1,0,1,0,1,1,0,0,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,-0.523822721827184,1.46670362111611,-0.926445498806509,1088,Test,Validation,Train
10,28,1238083.95262031,1,0,0,1,1,0,0,1,1,0,1,0,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,-0.419058177461747,1.46670362111611,-0.96392662549709,1089,Test,Test,Validation
11,28,1014557.50601083,1,0,0,1,1,0,0,1,1,0,1,0,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,-0.31429363309631,1.46670362111611,-0.969672572246421,1090,Test,Test,Validation
12,28,630649.392338938,1,0,0,1,1,0,0,1,1,0,1,0,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,-0.209529088730873,1.46670362111611,-0.979541272846527,1091,Test,Test,Validation
13,28,2460326.65740084,1,0,0,1,1,0,0,1,1,0,1,0,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,-0.104764544365437,1.46670362111611,-0.932507786236892,1092,Test,Test,Validation
14,28,721406.477903377,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,0,1.46670362111611,-0.977208280984992,1093,,,
15,28,1753660.50169294,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,0.104764544365437,1.46670362111611,-0.950673270285165,1094,,,
16,28,5301496.09658102,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,0.209529088730873,1.46670362111611,-0.859472990797783,1095,,,
17,28,2424782.87409242,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,0.31429363309631,1.46670362111611,-0.93342147090042,1096,,,
18,28,3344145.76300975,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,0.419058177461747,1.46670362111611,-0.909788427548468,1097,,,
19,28,1664588.79590061,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,0.523822721827184,1.46670362111611,-0.952962937955894,1098,,,
20,28,2310594.43949426,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,0.62858726619262,1.46670362111611,-0.936356786495253,1099,,,
21,28,2393410.78231253,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,0.733351810558057,1.46670362111611,-0.934227918511057,1100,,,
22,28,805532.824362171,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,0.838116354923494,1.46670362111611,-0.975045738188379,1101,,,
23,28,2160593.23293729,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,0.942880899288931,1.46670362111611,-0.940212701346874,1102,,,
24,28,1640403.44699109,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,1.04764544365437,1.46670362111611,-0.953584643928749,1103,,,
25,28,495297.585184117,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,1.1524099880198,1.46670362111611,-0.983020611815736,1104,,,
26,28,2218942.68004614,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,1.25717453238524,1.46670362111611,-0.938712776747231,1105,,,
27,28,1061498.65897094,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,1.36193907675068,1.46670362111611,-0.968465908026807,1106,,,
28,28,864665.324481351,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,1.46670362111611,1.46670362111611,-0.973525684512434,1107,,,
29,28,2176843.0489789,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,1.57146816548155,1.46670362111611,-0.939794985326789,1108,,,
30,28,3226011.64394172,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,1.67623270984699,1.46670362111611,-0.912825170483097,1109,,,
31,28,2136364.22426978,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,1.78099725421242,1.46670362111611,-0.940835529632763,1110,,,
32,28,2791423.48653033,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,1.88576179857786,1.46670362111611,-0.923996646826288,1111,,,
33,28,4988010.4134096,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,1.9905263429433,1.46670362111611,-0.867531419988166,1112,,,
34,28,2408670.17436127,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,2.09529088730873,1.46670362111611,-0.933835662223404,1113,,,
35,28,551164.962710666,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,2.20005543167417,1.46670362111611,-0.981584491029308,1114,,,
36,28,1538313.32592048,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,2.30481997603961,1.46670362111611,-0.956208961579757,1115,,,
37,28,3335522.22843038,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,2.40958452040504,1.46670362111611,-0.910010103199093,1116,,,
38,28,1339698.12964426,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,2.51434906477048,1.46670362111611,-0.961314542412458,1117,,,
39,28,770854.382394603,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,2.61911360913592,1.46670362111611,-0.975937178480648,1118,,,
40,28,853982.798137256,0,0,0,0,0,0,0,0,1,0,0,1,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,2.72387815350136,1.46670362111611,-0.973800288383486,1119,,,
1,29,863896.819146636,1,1,0,0,1,1,0,0,1,1,0,0,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,-1.36193907675068,1.57146816548155,-0.973545439627754,1120,Train,Train,Train
2,29,1264954.00398218,1,1,0,0,1,1,0,0,1,1,0,0,14,9.54521404218424,14,9.54521404218424,38736359.3090251,38901586.868261,-1.25717453238524,1.57146816548155,-0.963235906852299,1121,Train,Train,Train
